chunk_id,document_id,location,section_type,section_title,chunk_index,total_chunks,text,tokens,characters,has_dates,has_legal_refs,dates,case_numbers
6750524485b6640290c37b0f_1,6750524485b6640290c37b0f,6.HukukDairesi,DAVA,I. CEVAP Davalı,1,2,"İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile, davalı şirketler arasında gelir paylaşımlı inşaat sözleşmesi ile hasılat paylaşımı esasına dayalı olarak konut yapım ve satımı konusunda adi ortaklık kurulduğu, adi ortalıkta iştirak halinde mülkiyet hükümleri söz konusu olmakla ortakların dışa karşı müştereken ve müteselsilen sorumlu olacakları belirtilerek, davanın kabulüne karar verilmiştir IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde davalı A.Ş. vekili istinaf başvurusunda bulunmuştur B. İstinaf Sebepleri Davalı A.Ş. vekili; davanın Tüketici Mahkemesinde görülmesinin hatalı olduğunu, aksinin kabulünde ise aleyhe nispi harca hükmedilemeyeceğini, davacı ile davalı A.Ş. arasında hiçbir hukuki ilişki bulunmadığını, davalılar arasında ise adi ortaklık ilişkisinin söz konusu olmadığını, derdest davaların sonucunun beklenmesi gerektiğini, hukuki mütaalada yer alan tespitlerin dikkate alınmadığını, davalının muhatabı alan diğer davalı A.Ş.'nin dahi tescil talep etme hakkı bulunmadığını belirterek, İlk Derece Mahkemesi kararının ortadan kaldırılması ve davanın reddine karar verilmesi istemi ile istinaf yoluna başvurmuştur C.Gerekçe ve Sonuç Bölge Adliye Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile, davacı üzerine düşen edim borcunu yerine getirmiş olduğundan diğer davalıların aralarındaki, hasılat paylaşımı esasına dayalı, adi ortaklık ilişkisi nedeniyle ortaklardan Properties Gayrimenkul Geliştirme A.Ş.'nin dava konusu bağımsız bölümü davacı adına tescil etmesi gerektiği, davalının ödemelerden payını almadığından bahisle tescilden kaçınmasının TMK madde 2'ye aykırı şekilde hakkın kötüye kullanılması niteliğinde olduğu belirtilerek, istinaf başvurusunun esastan reddine karar verilmiştir",713,1844,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,DAVA,B. Temyiz Sebepleri Davalı,0,1,B. Temyiz Sebepleri Davalı ... A.Ş. vekili; istinaf dilekçesinde ileri sürülen gerekçeler ve re'sen dikkate alınacak nedenlerle Bölge Adliye Mahkemesi kararının bozularak ortadan kaldırılması ve İlk Derece Mahkemesi kararının bozulması istemi ile temyiz yoluna başvurmuştur.,109,274,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,OTHER,1. Uyuşmazlık ve Hukuki Nitelendirme Uyuşmazlık,0,1,"1. Uyuşmazlık ve Hukuki Nitelendirme Uyuşmazlık, taşınmaz satış vaadi sözleşmesine dayalı tapu iptali ve tescil mümkün olmaz ise bedel tahsili istemine ilişkindir. 2. İlgili Hukuk 6100 sayılı Hukuk Muhakemeleri Kanununun (6100 sayılı Kanun) 369 uncu maddesinin birinci fıkrası ile 370 ve 371 inci maddeleri, 6098 sayılı Türk Borçlar Kanununun 620, Yargıtay Hukuk Genel Kurulunun 24.04.2013 tarih ve 2012/13-798 E., 2013/568 K. sayılı ilamı, Yargıtay",199,449,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,TEMYIZ,2.Temyizen incelenen karar,0,1,"2.Temyizen incelenen karar; tarafların karşılıklı iddia ve savunmalarına, dayandıkları belgelere, uyuşmazlığa uygulanması gereken hukuk kuralları ile hukuki ilişkinin nitelendirilmesine, dava şartlarına, yargılama ve ispat kuralları ile kararda belirtilen gerekçelere ve özellikle, davalılar arasındaki bedele ilişkin derdest dava dosyasının işbu davanın sonucunu etkileyecek nitelik taşımamasına göre, usul ve kanuna uygun olup, davalı vekilince temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",207,547,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeple,0,1,"I. KARAR Açıklanan sebeple; Temyiz olunan Bölge Adliye Mahkemesi kararının 6100 sayılı Kanunun 370 inci maddesinin birinci fıkrası uyarınca ONANMASINA, 17.100,00 TL duruşma vekalet ücretinin davalı ... Properties Gayrimenkul Geliştirme A.Ş.'den alınarak Yargıtay duruşmasında vekil ile temsil olunan davacıya verilmesine, Aşağıda yazılı temyiz giderinin temyiz edene yükletilmesine, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 30.01.2024 tarihinde oy birliğiyle karar verildi.",208,528,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,DAVA,4. Hukuk Dairesi Taraflar arasındaki tazminat davasından dolayı yapılan yargılama sonunda,0,1,"4. Hukuk Dairesi Taraflar arasındaki tazminat davasından dolayı yapılan yargılama sonunda İlk Derece Mahkemesince davanın reddine karar verilmiştir. Kararın davacı vekilince istinaf edilmesi üzerine, Bölge Adliye Mahkemesince başvurunun esastan reddine karar verilmiştir. Bölge Adliye Mahkemesi kararı davacı vekilince temyiz edilmekle; kesinlik, süre, temyiz şartı ve diğer usul eksiklikleri yönünden yapılan ön inceleme sonucunda, temyiz dilekçesinin kabulüne karar verildikten ve Tetkik Hâkimi tarafından hazırlanan rapor dinlendikten sonra dosyadaki belgeler incelenip gereği düşünüldü:",222,590,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,DAVA,I. DAVA,0,1,"I. DAVA 1-Davacı vekili dava dilekçesinde özetle; müvekkili ile davalı arasında 30.07.2010 tarihinde arsa payı karşılığı inşaat sözleşmesi imzalandığını, davalının edimlerini yerine getirmediğini ve daireleri teslim etmediğini ileri sürerek, 100,00 TL gecikme tazminatının, mahkeme aksi kanaatte ise müvekkiline ait üç adet dairenin güney cephe yerine kuzey cepheden verilmesi, metrekarelerin eksik olması ve mahal listesine uygun olmaması nedeniyle uğradığı zararın davalıdan tahsiline karar verilmesini talep ve dava etmiştir. 2-Davacı vekili 07/02/2022 tarihli ıslah dilekçesiyle dava değerini 132.122,00 TL'ye yükseltmiştir.",255,628,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,DAVA,I. CEVAP Davalı vekili cevap dilekçesinde özetle,0,1,"I. CEVAP Davalı vekili cevap dilekçesinde özetle; müvekkilinin tüm yükümlülüklerini yerine getirdiğini, sözleşme konusu taşınmazların süresinden önce teslim edildiğini, davacının taşınmazlarda oturduğunu ve kiraya verdiğini, takas ve mahsup taleplerinin olduğunu savunarak, davanın reddine karar verilmesini talep etmiştir. III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile; dava konusu dairelerde 2017 yılının 10. ayında doğalgaz aboneliklerinin yapıldığı ve tahakkuka başlandığı, dairelerin 2018 yılının 6. ve 10. ayında davacılar tarafından kiraya verildiği, teslim tarihinin 2017 yılının 10. ayı olarak kabul edilmesi gerektiği, işin bitirilmesi gereken tarihin ise dava tarihinden sonraki bir güne rast geldiği, bu nedenle geç teslim yapılmadığı, taraflar arasında imzalanan 25.09.2018 tarihli teslim tutanağında da dairelerin herhangi bir eksiklik olmadan teslim alındığının belirtildiği, davalının davacıya 26.07.2017 ve 12.10.2017 tarihinde yapmış olduğu 70.000 Euro ödemenin ibra anlamına geldiği gerekçesiyle, davanın reddine karar verilmiştir. IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde davacı vekili istinaf başvurusunda bulunmuştur. B. İstinaf Sebepleri Davacı vekili istinaf dilekçesinde özetle, mahkemece taraflar arasında imzalanan ek sözleşme dikkate alınmadan karar verildiğini, davalının ek sözleşme ile teslimde gecikme olduğunu kabul ettiğini, dosya kapsamında alınan üç bilirkişi raporunda da geç teslimden dolayı tazminata hükmedilmesi gerekliliğinin belirtildiğini, ek sözleşmenin geçerli olduğunu belirterek, kararın kaldırılmasını talep etmiştir.",662,1698,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,OTHER,8. Noterliğinin,0,1,"8. Noterliğinin 30.07.2010 tarih 28777 Düzenleme Şeklinde Kat Karşılığı İnşaat Yapım Sözleşmesi ve 06.08.2015 tarihli ek sözleşme düzenlendiği, davacı arsa sahibinin 5045 ada 6 parsel 7. kat 28, 30 ve 31 nolu bağımsız bölümlerin geç teslim edildiğini ileri sürdüğü, ilk ... ruhsatı alım tarihine göre işin bitim tarihi 18.05.2020 olup, 25.09.2018 tarihinde taraflar arasında teslim tutanakları düzenlendiği ve binanın ... kullanım izninin alındığı, davaya konu bağımsız bölümlerin doğalgaz, elektrik ve su aboneliklerinin yapıldığı, davacı adi yazılı ek sözleşmenin geçerli olduğunu ileri sürmekte ise de; yüklenicinin sözleşmedeki durumu ağırlaştırıldığından geçerli olmadığı, mahkemenin vakıa ve hukuki değerlendirmesinde usul ve esas yönünden yasaya aykırılık bulunmadığı gerekçesiyle davacı vekilinin istinaf başvurusunun esastan reddine karar verilmiştir.",360,860,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,DAVA,1. Uyuşmazlık ve Hukuki Nitelendirme Dava,0,1,"1. Uyuşmazlık ve Hukuki Nitelendirme Dava, arsa payı karşılığı inşaat sözleşmesinden kaynaklanan tazminat istemine ilişkindir. 2. İlgili Hukuk 6100 sayılı Hukuk Muhakemeleri Kanununun 369 ncu maddesinin birinci fıkrası ile 370 ve 371 nci maddeleri, 6098 sayılı TBK 470-486 maddeleri",121,282,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,DAVA,2.Bölge Adliye Mahkemesince verilen karar davacı vekili tarafından temyiz dilekçesinde belirtilen gerekçelerle temyiz edilmiş ise de,0,1,"2.Bölge Adliye Mahkemesince verilen karar davacı vekili tarafından temyiz dilekçesinde belirtilen gerekçelerle temyiz edilmiş ise de, istinaf mahkemesince yapılan ve yukarıda belirtilen değerlendirmeler usul ve yasaya uygun olduğundan davacı vekilinin temyiz itirazları yerinde görülmemiş, reddi gerekmiştir.",113,308,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,TEMYIZ,3.Temyizen incelenen karar,0,1,"3.Temyizen incelenen karar, tarafların karşılıklı iddia ve savunmalarına, dayandıkları belgelere, uyuşmazlığa uygulanması gereken hukuk kuralları ile hukuki ilişkinin nitelendirilmesine, dava şartlarına, yargılama ve ispat kuralları ile kararda belirtilen gerekçelere göre usul ve kanuna uygun olup, davacı vekilince temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",159,417,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b10_0,6750524485b6640290c37b10,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeple,0,1,"I. KARAR Açıklanan sebeple; Temyiz olunan Bölge Adliye Mahkemesi kararının 6100 sayılı Kanunun 370 nci maddesinin birinci fıkrası uyarınca ONANMASINA, Aşağıda yazılı harcın temyiz eden ilgiliden alınmasına, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 18.01.2024 tarihinde oy birliğiyle karar verildi.",142,352,True,True,"[""06.08.2015"", ""26.07.2017"", ""25.09.2018"", ""18.01.2024"", ""30.07.2010"", ""18.05.2020"", ""12.10.2017""]","[""2022/4117 E."", ""2024/275 K.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,DAVA,31. Hukuk Dairesi Taraflar arasındaki tapu iptali ve tescil davasından dolayı yapılan yargılama sonunda,0,1,"31. Hukuk Dairesi Taraflar arasındaki tapu iptali ve tescil davasından dolayı yapılan yargılama sonunda, İlk Derece Mahkemesince davanın kabulüne karar verilmiştir. Kararın birleşen davadan davalılar SGK ve ... Vergi Dairesi vekillerince istinaf edilmesi üzerine, Bölge Adliye Mahkemesince başvurunun esastan reddine karar verilmiştir. Bölge Adliye Mahkemesi kararı davalı SGK vekili, davalı ... Vergi Dairesi vekili temyiz edilmekle; kesinlik, süre, temyiz şartı ve diğer usul eksiklikleri yönünden yapılan ön inceleme sonucunda, temyiz dilekçesinin kabulüne karar verildikten ve Tetkik Hâkimi tarafından hazırlanan rapor dinlendikten sonra dosyadaki belgeler incelenip gereği düşünüldü:",260,688,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,DAVA,I. DAVA Davacı vekili dava dilekçesinde özetle,0,1,"I. DAVA Davacı vekili dava dilekçesinde özetle; 18.07.2013 tarihli kat karşılığı inşaat yapım sözleşmesi uyarınca davalı yüklenicinin iki adet daireyi müvekkiline teslim etmeyi taahhüt ettiğini, sözleşmenin 11. maddesi uyarınca müvekkilinin 27 ada 17 parselde kayıtlı taşınmaz üzerindeki tüm hak ve hisselerini, belediyenin vereceği plan, projeye ve sözleşme şartlarına uygun yapılacak iki adet dairenin kendisine teslim edilmesi karşılığında davalı müteahhit firmaya devrettiğini, davalı şirketin sözleşmede taahhüt etmiş olduğu edimlerini yerine getirmediğini, müvekkiline ait daireleri süresinde teslim edemediğini, davalı tarafından kat irtifakı tapusu çıkartılmadığını, 15.10.2014 tarihinde ... ruhsatı alındığını, ancak halen inşaat tamamlanmadığını, mevcut durumda ise davalı müteahhit firmanın inşaata devam etmediğini, ... Belediyesi tarafından yetkilendirilen ... Detay ... ... Ltd. Şti tarafından hazırlanan 27.04.2017 tarihli seviye tespit tutanağında dava konusu yapının gerçekleşme oranının %90 olduğunu, davalı yüklenicinin sözleşme uyarınca daireleri süresinde teslim edemediği için temerrüde düştüğünü, müvekkilinin müteahhite devretmiş olduğu ... ili ... ilçesi ... mahallesi ... sokak 110.110.1 pafta 27 ada 17 parselde kayıtlı taşınmaza haciz konulduğunu, davalıların başkalarına da borçlu olduğunu belirterek, sözleşmenin ileriye etkili feshini, sözleşmenin tasfiyesine, tarafların hak ettiği bağımsız bölümlerin tespitine, müvekkiline kalan taşınmazın tescilini, gecikme tazminatının tespiti ile davalılardan tahsiline karar verilmesini talep etmiştir.",626,1574,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,DAVA,I. CEVAP Davalılar cevap dilekçesinde,0,3,"I CEVAP Davalılar cevap dilekçesinde; inşaatın yapımının devam ettiğini, temerrüt oluşmadığını, davacı tarafından feshe ilişkin ihtarname keşide edilmediğini, dava konusu taşınmaz üzerindeki imalatın %100'e yakın seviyeye getirildiğini, bir kısım eksikliklerin tamamlanması ile inşaatın kısa sürede tamamlanmış olacağını, mücbir sebeplerle işin süresinin uzadığını, alt taşeronun işi yarım bırakarak ticari faaliyetine son verdiğini, bu durumdan çok ciddi ekonomik zarar gördüklerini, daha sonrasında ise artan demir ve çimento fiyatları ile diğer inşaat malzeme fiyatları nedeniyle inşaatı kendi imkanlarıyla tamamlama çabasına düştüklerini, buna göre sözleşmenin akdi tarihinden sonraki inşaat faaliyetlerini engelleyen mevsim şartları ve hammadde fiyatlarının aşırı yükselmesi nedeniyle beklenilmeyen hal oluştuğunu ve sözleşmede belirlenen bağımsız bölümlerin davacıya tesliminin geciktiğini, ancak bu durumun sözleşmenin feshi hakkını doğurmadığını, icra takipleri dolayısıyla taşınmazlar üzerine konulan haciz şerhlerinin tek başına sözleşmenin feshi için gerekçe kabul edilmesinin mümkün olmadığını, sözleşme konusu arsaya bitişik olan ... İli ... İlçesi Mahallesi 27 ada 18 parsel sayılı 35 m² arsanın kendileri tarafından 7.033,03-TL'na satın alınarak tevhit işlemi sonucu arsaların birleştirildiğini ve 27 ada 19 parsel sayılı taşınmazın oluşturulduğunu belirterek, davanın reddine karar verilmesini talep etmiştir BİRLEŞEN DAVA Birleşen davada davacı vekili; asıl davada, müvekkiline verilecek olan bağımsız bölümler üzerindeki takyidatların kaldırılmasına karar verilmesini talep ve dava etmiştir BİRLEŞEN DAVA CEVAP: Davalı ... Etüd Sondaj Hafriyat Taşımacılık Gıda İnşaat Sanayi Ve Ticaret Ltd.Şti. vekili; müvekillinin alacakları sebebiyle ... Turizm Sanayi Ticaret Ltd.Şti. aleyhine icra takibi başlatıldığını, tapu kayıtlarına güvenerek haciz işlemi yapıldığını, yapılan işlemin hukuka uygun olduğunu, müvekkilinin iyi niyetli 3. kişi olduğunu belirterek davanın reddine karar verilmesini istemiştir Davalı",792,2023,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_1,6750524485b6640290c37b11,6.HukukDairesi,DAVA,I. CEVAP Davalılar cevap dilekçesinde,1,3,"hammadde fiyatlarının aşırı yükselmesi nedeniyle beklenilmeyen hal oluştuğunu ve sözleşmede belirlenen bağımsız bölümlerin davacıya tesliminin geciktiğini, ancak bu durumun sözleşmenin feshi hakkını doğurmadığını, icra takipleri dolayısıyla taşınmazlar üzerine konulan haciz şerhlerinin tek başına sözleşmenin feshi için gerekçe kabul edilmesinin mümkün olmadığını, sözleşme konusu arsaya bitişik olan ... İli ... İlçesi Mahallesi 27 ada 18 parsel sayılı 35 m² arsanın kendileri tarafından 7.033,03-TL'na satın alınarak tevhit işlemi sonucu arsaların birleştirildiğini ve 27 ada 19 parsel sayılı taşınmazın oluşturulduğunu belirterek, davanın reddine karar verilmesini talep etmiştir BİRLEŞEN DAVA Birleşen davada davacı vekili; asıl davada, müvekkiline verilecek olan bağımsız bölümler üzerindeki takyidatların kaldırılmasına karar verilmesini talep ve dava etmiştir BİRLEŞEN DAVA CEVAP: Davalı ... Etüd Sondaj Hafriyat Taşımacılık Gıda İnşaat Sanayi Ve Ticaret Ltd.Şti. vekili; müvekillinin alacakları sebebiyle ... Turizm Sanayi Ticaret Ltd.Şti. aleyhine icra takibi başlatıldığını, tapu kayıtlarına güvenerek haciz işlemi yapıldığını, yapılan işlemin hukuka uygun olduğunu, müvekkilinin iyi niyetli 3. kişi olduğunu belirterek davanın reddine karar verilmesini istemiştir Davalı Telekom A.Ş. vekili; davalı ... Turizm Sanayi Ticaret Ltd.Şti.'nin borcu nedeniyle takip başlatıldığını ve taşınmazlara haciz konulduğunu, davanın açılmasına müvekkilinin sebep olmadığını, müvekkilinin iyi niyetli alacaklı olduğunu belirterek, davanını reddine kararı verilmesini istemiştir Davalı SGK vekili; müvekkilinin diğer davalıya ait taşınmazlara haciz işlemleri uygulandığı tarihlerde davacının borçlu davalı ile arasındaki uyuşmazlığı bilebilecek durumda olmadığını, iyi niyetli 3.kişi olduğunu, tapu siciline ... ilkesi doğrultusunda haciz işlemlerin yapıldığını belirterek, davanın reddine karar verilmesini istemiştir Davalı Vergi Dairesi Müdürlüğü vekili; tapuya ... ilkesi gereğince taşınmazlara haciz konulduğunu belirterek, davanın reddine karar verilmesini istemiştir Davalı Enerjisa Başkent Elektrik Perakende Satış A.Ş. vekili; dava açılmasına sebep olmadıklarını, müvekkilinin alacaklı olduğu dosyadan dolayı haciz konulduğunu belirterek, davanın reddine karar verilmesini istemiştir III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile davacılar ile davalı yüklenici arasında arasında akdedilen Noterliği 18.07.2013 tarih ve 07554 yevmiye numaralı gayrimenkul arsa üzerinde inşa edilen binanın inşaatının %95,00 oranında tamamlandığı, bu oranın yüklenici ile ondan ihtisap edenlerin yaptıkları imalat toplamını gösterdiği, kalan eksik işlerin sözleşmede amaçlanan kullanıma engel oluşturmadığının tespit edildiği, bu durumda söz konusu sözleşmenin ileri etkili olarak feshine, Gecikme (kira) tazminatı alacağı olan toplam 24.800,00-TL bedelin dava tarihinden itibaren işleyecek yasal faizi ile birlikte davalılar ... Turizm Sanayi ve Ticaret Ltd Şti. ve ...'dan müştereken ve müteselsilen alınarak davacıya ödenmesine, dava konusu ... İli ... İlçesi Mahallesi",1224,3115,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_2,6750524485b6640290c37b11,6.HukukDairesi,DAVA,I. CEVAP Davalılar cevap dilekçesinde,2,3,"taşınmazlara haciz konulduğunu belirterek, davanın reddine karar verilmesini istemiştir Davalı Enerjisa Başkent Elektrik Perakende Satış A.Ş. vekili; dava açılmasına sebep olmadıklarını, müvekkilinin alacaklı olduğu dosyadan dolayı haciz konulduğunu belirterek, davanın reddine karar verilmesini istemiştir III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile davacılar ile davalı yüklenici arasında arasında akdedilen Noterliği 18.07.2013 tarih ve 07554 yevmiye numaralı gayrimenkul arsa üzerinde inşa edilen binanın inşaatının %95,00 oranında tamamlandığı, bu oranın yüklenici ile ondan ihtisap edenlerin yaptıkları imalat toplamını gösterdiği, kalan eksik işlerin sözleşmede amaçlanan kullanıma engel oluşturmadığının tespit edildiği, bu durumda söz konusu sözleşmenin ileri etkili olarak feshine, Gecikme (kira) tazminatı alacağı olan toplam 24.800,00-TL bedelin dava tarihinden itibaren işleyecek yasal faizi ile birlikte davalılar ... Turizm Sanayi ve Ticaret Ltd Şti. ve ...'dan müştereken ve müteselsilen alınarak davacıya ödenmesine, dava konusu ... İli ... İlçesi Mahallesi Sokak 27 ada 19 parselde kayıtlı gayrimenkulün 2 no.lu bağımsız bölümünün bilirkişi raporu olan 15.04.2022 tarihli bilirkişi raporunda belirlenmiş olan 5,09/48 hissesinin yalnızca bu hisse payı yönünden tüm takyidat ve hacizlerden arındırılarak davalı ... Turizm San Ve Tic Ltd Şti. üzerinde bulunan 5,09/48 hissesinin iptali ile iptal edilen hisse payının davacı ... adına tapuya kayıt ve tesciline, geriye kalan hisselerin tapu maliki üzerinde bırakılmasına, Kat karşılığı inşaat sözleşmesinin ileriye yönelik feshi uyarınca davacıya verilmesi kararlaştırılan ..., ... Mahallesi, Sokak 27 ada 19 parselde kayıtlı gayrimenkulün 3 no.lu ve 5 no.lu bağımsız bölümlerin takyidattan arı olarak davalı ... Tur San Tic Ltd Şti. adına olan tapu kaydının iptali ile davacı adına kayıt ve tesciline, birleşen davanın kabulüne karar verilmiştir IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde birleşen davada davalı Vergi Dairesi Müdürlüğü vekili ve davalı SGK vekili istinaf başvurusunda bulunmuştur B. İstinaf Sebepleri Davalı Vergi Dairesi Müdürlüğü vekili istinaf dilekçesinde özetle; haciz işleminin iyi niyetli idari işlem olduğunu, tapuda borçlu şirketin malik olarak gözüktüğünü belirterek, mahkeme kararının kaldırılmasını istemiştir Davalı SGK vekili istinaf dilekçesinde özetle; dava konusu sözleşmeyi müvekkili kurumun bilmesinin beklenemeyeceğini, tapu siciline ... ilkesi gereğince işlem yapıldığını, kurumun iyi niyetli 3.kişi olduğunu belirterek, mahkeme kararının kaldırılmasını istemiştir",1054,2699,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,GEREKÇE,C. Gerekçe ve Sonuç Bölge Adliye Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile dosya kapsamındaki bilgi,0,1,"C. Gerekçe ve Sonuç Bölge Adliye Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile dosya kapsamındaki bilgi, belge ve toplanan deliller değerlendirilerek yasal düzenlemelere uygun ve isabetli gerekçeyle karar verilmiş olduğu, ileri sürülen istinaf sebepleri dikkate alındığında mahkeme kararında usul ve esas yönünden yasaya aykırılık bulunmadığı ve Dairemizin kaldırma kararına uygun inceleme ve değerlendirme yapıldığı gerekçesiyle davalılar vekillerinin istinaf başvurularının esastan reddine karar verilmiştir.",194,524,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
6750524485b6640290c37b11_0,6750524485b6640290c37b11,6.HukukDairesi,DAVA,B. Temyiz Sebepleri Davalı SGK ve,0,1,B. Temyiz Sebepleri Davalı SGK ve ... Vergi Dairesi Müdürlüğü vekili; istinaf dilekçesinde ileri sürülen gerekçeler ve resen dikkate alınacak nedenlerle Bölge Adliye Mahkemesi kararının bozularak ortadan kaldırılması ve davanın reddine karar verilmesi istemi ile temyiz yoluna başvurmuştur.,114,290,True,True,"[""23.01.2024"", ""27.04.2017"", ""15.10.2014"", ""18.07.2013"", ""15.04.2022""]","[""2024/307 K."", ""2023/1914 E.""]"
